0, 3, 4, 16, 17, 26, -1, -1, 
7, 8, 13, 15, 22, 24, 26, 30, 
2, 13, 17, 18, 19, -1, -1, -1, 
3, 5, 7, 8, 11, 14, 16, 29, 
2, 4, 22, 23, 27, 29, -1, -1, 
2, 5, 18, -1, -1, -1, -1, -1, 
2, 6, 20, 25, 28, -1, -1, -1, 
7, -1, -1, -1, -1, -1, -1, -1, 
8, 11, 26, 28, -1, -1, -1, -1, 
0, 1, 7, 9, 16, 21, 31, -1, 
1, 2, 9, 10, 13, 22, 23, -1, 
8, 11, -1, -1, -1, -1, -1, -1, 
8, 12, 13, 16, 18, 24, -1, -1, 
3, 7, 13, 14, 20, 22, 29, 31, 
0, 5, 14, 28, -1, -1, -1, -1, 
3, 8, 12, 15, 18, 30, -1, -1, 
3, 4, 16, 17, 23, -1, -1, -1, 
14, 15, 17, 19, 20, 28, -1, -1, 
7, 12, 15, 16, 18, 21, 26, 29, 
4, 13, 19, 23, 27, 29, -1, -1, 
2, 6, 10, 20, 23, 25, 28, -1, 
1, 4, 9, 19, 21, 24, 25, 31, 
5, 6, 22, -1, -1, -1, -1, -1, 
0, 4, 7, 16, 17, 23, 29, -1, 
5, 13, 14, 15, 18, 24, 26, 29, 
10, 20, 25, -1, -1, -1, -1, -1, 
24, 26, -1, -1, -1, -1, -1, -1, 
4, 9, 23, 25, 27, -1, -1, -1, 
11, 28, -1, -1, -1, -1, -1, -1, 
2, 7, 9, 16, 18, 29, 31, -1, 
24, 26, 30, -1, -1, -1, -1, -1, 
1, 2, 8, 9, 12, 21, 31, -1, 
1, 5, 8, 13, 20, 31, -1, -1, 
1, 2, 5, 13, 17, 31, -1, -1, 
1, 2, 5, 13, 20, -1, -1, -1, 
1, 9, 13, 15, 18, 19, 22, 31, 
1, 7, 9, 10, 13, 14, 30, 31, 
1, 2, 3, 4, 8, 11, 13, 16, 
1, 7, 10, 17, 19, 27, 29, 31, 
2, 5, 6, 14, 17, 20, 21, 22, 
0, 3, 7, 12, 16, 23, 24, 26, 
2, 5, 8, 10, 14, 19, 22, 28, 
1, 2, 3, 4, 15, 24, 31, -1, 
1, 7, 9, 13, 16, 21, 25, 29, 
1, 9, 13, 17, 18, 19, 31, -1, 
1, 9, 10, 15, 16, 29, 30, 31, 
0, 1, 5, 9, 13, 16, 29, 31, 
5, 6, 17, 19, 20, 22, 25, 28, 
1, 2, 9, 10, 11, 13, 16, 29, 
1, 2, 9, 10, 11, 23, 29, 30, 
1, 11, 13, 16, 19, 23, 29, 31, 
2, 3, 5, 6, 17, 19, 20, 22, 
1, 9, 10, 18, 19, 31, -1, -1, 
1, 15, 19, 29, -1, -1, -1, -1, 
1, 7, 12, 13, 16, 29, 30, 31, 
2, 4, 6, 12, 17, 23, 25, 30, 
1, 9, 18, 19, 21, 22, 27, 29, 
1, 3, 4, 9, 28, 29, 31, -1, 
1, 9, 10, 16, 22, 29, 31, -1, 
3, 4, 7, 9, 13, 21, 22, 31, 
1, 3, 7, 13, 16, 27, 31, -1, 
1, 4, 9, 11, 13, 16, 29, 31, 
2, 3, 5, 6, 10, 17, 20, 22, 
1, 7, 8, 12, 13, 15, 29, 31, 
3, 8, 11, 12, 13, 18, 24, 26, 
1, 2, 13, 18, 19, 21, 29, -1, 
7, 8, 11, 13, 15, 22, 24, 30, 
1, 4, 13, 15, 18, 20, 31, -1, 
1, 4, 9, 16, 21, 24, 25, 29, 
1, 5, 9, 13, 16, 27, 29, 31, 
1, 9, 10, 21, 23, 27, 29, 31, 
1, 9, 10, 16, 19, 21, 29, 31, 
0, 1, 4, 9, 16, 18, 29, 31, 
1, 9, 10, 17, 19, 29, 31, -1, 
1, 2, 13, 16, 20, 21, 27, 31, 
0, 3, 4, 7, 8, 12, 24, -1, 
1, 2, 13, 15, 18, 25, 31, -1, 
1, 2, 7, 9, 27, 29, 31, -1, 
2, 3, 5, 12, 14, 20, 22, -1, 
1, 7, 9, 21, 27, 29, 31, -1, 
1, 9, 10, 23, 25, 27, 29, 31, 
0, 3, 7, 12, 15, 18, 24, 26, 
0, 1, 2, 9, 13, 21, 25, 31, 
1, 9, 10, 11, 13, 16, 29, 31, 
0, 14, 15, 17, 19, 20, 25, 28, 
1, 10, 16, 17, 19, 21, 29, 31, 
1, 3, 4, 9, 21, 27, 29, 31, 
7, 9, 13, 17, 23, 27, 29, 31, 
1, 4, 8, 9, 16, 21, 29, 31, 
1, 3, 9, 14, 16, 18, 29, 31, 
3, 7, 8, 12, 13, 15, 25, 30, 
0, 8, 11, 13, 18, 24, 30, 31, 
1, 4, 9, 10, 17, 21, 23, 31, 
2, 4, 6, 17, 19, 20, 22, 25, 
1, 4, 9, 18, 21, 27, 29, 31, 
0, 2, 7, 9, 12, 13, 31, -1, 
1, 2, 10, 11, 15, 16, 20, 27, 
1, 2, 7, 9, 23, 25, 31, -1, 
1, 2, 5, 6, 17, 20, 21, 22, 
1, 9, 13, 18, 19, 23, 29, 31, 
1, 7, 13, 17, 25, 29, 31, -1, 
1, 4, 7, 9, 16, 21, 27, 31, 
4, 11, 12, 13, 16, 18, 24, 26, 
1, 4, 9, 19, 21, 23, 24, -1, 
1, 4, 13, 16, 19, 21, 23, 31, 
1, 4, 7, 9, 13, 16, 21, 31, 
1, 7, 9, 13, 17, 18, 20, 31, 
0, 7, 13, 18, 26, 29, 30, 31, 
2, 5, 6, 14, 20, 21, 22, 28, 
3, 9, 13, 21, 29, 31, -1, -1, 
4, 7, 8, 13, 17, 24, 27, -1, 
3, 8, 11, 13, 15, 18, 30, -1, 
1, 9, 12, 13, 21, 23, 27, 29, 
1, 9, 18, 19, 21, 29, 31, -1, 
1, 2, 4, 13, 18, 21, 25, 27, 
1, 3, 4, 9, 10, 18, 21, 31, 
7, 8, 9, 13, 16, 27, 29, 31, 
1, 2, 12, 21, 23, 25, 29, -1, 
1, 5, 10, 13, 19, 21, 27, 31, 
1, 5, 7, 9, 19, 21, 23, 25, 
3, 8, 11, 13, 15, 27, 29, -1, 
2, 5, 14, 17, 20, 22, 28, 30, 
4, 13, 14, 15, 16, 25, 29, 31, 
3, 9, 10, 13, 21, 29, 31, -1, 
0, 5, 6, 14, 20, 25, 26, 28, 
5, 6, 8, 11, 22, 25, 28, 30, 
1, 2, 3, 4, 7, 9, 21, 31, 
1, 4, 7, 9, 16, 17, 21, 23, 
0, 3, 11, 13, 16, 21, 24, 29, 
1, 4, 9, 13, 16, 19, 21, 23, 
2, 4, 6, 13, 14, 18, 20, 25, 
1, 9, 13, 16, 21, 23, 27, 31, 
1, 2, 6, 13, 19, 21, 23, 25, 
1, 4, 12, 13, 15, 16, 29, 31, 
3, 7, 9, 13, 21, 22, 29, 31, 
1, 2, 18, 19, 21, 25, -1, -1, 
1, 2, 3, 9, 13, 17, 21, 23, 
7, 9, 11, 13, 19, 21, 29, 31, 
2, 6, 10, 19, 20, 25, 27, 31, 
1, 2, 3, 13, 20, 22, 25, 29, 
1, 7, 12, 13, 24, 27, 29, 31, 
1, 4, 9, 13, 16, 18, 21, 29, 
1, 7, 9, 10, 13, 17, 21, 31, 
1, 2, 3, 4, 9, 10, 13, 21, 
0, 7, 9, 13, 19, 21, 29, 30, 
7, 9, 13, 16, 25, 27, 29, 31, 
1, 7, 9, 12, 13, 23, 27, 31, 
1, 2, 3, 13, 15, 19, 21, 27, 
1, 7, 13, 15, 16, 20, 29, 31, 
14, 17, 20, 23, 25, 28, 29, 30, 
1, 2, 4, 7, 10, 19, 21, 23, 
1, 9, 13, 15, 16, 17, 21, 31, 
7, 9, 13, 16, 18, 27, 29, 31, 
3, 10, 11, 13, 24, 29, 31, -1, 
1, 4, 9, 13, 16, 21, 25, 31, 
0, 2, 3, 7, 11, 24, 27, 30, 
1, 4, 9, 12, 13, 16, 21, 29, 
1, 6, 11, 17, 20, 22, 23, 26, 
0, 3, 7, 13, 16, 18, 20, 24, 
7, 11, 12, 13, 18, 26, 29, 31, 
1, 7, 13, 16, 19, 24, 29, 31, 
1, 3, 4, 9, 13, 21, 29, 31, 
1, 3, 7, 14, 15, 17, 18, -1, 
7, 8, 15, 17, 22, 24, 30, -1, 
1, 6, 10, 19, 21, 22, 27, -1, 
3, 7, 13, 16, 18, 27, 29, 31, 
2, 5, 6, 14, 15, 17, 20, 25, 
0, 2, 4, 10, 19, 23, 27, -1, 
3, 7, 15, 17, 21, 24, 29, -1, 
5, 7, 14, 19, 22, 28, 30, -1, 
7, 8, 13, 16, 23, 24, 27, 29, 
1, 3, 9, 11, 13, 19, 29, -1, 
1, 4, 6, 7, 10, 13, 15, 21, 
1, 2, 4, 6, 12, 17, 20, 25, 
1, 10, 13, 21, 23, 25, 27, 30, 
1, 3, 9, 13, 16, 19, 21, 31, 
1, 7, 10, 15, 18, 21, 25, 31, 
3, 5, 7, 8, 24, 26, 30, 31, 
7, 9, 12, 13, 15, 16, 19, 29, 
9, 13, 18, 19, 23, 27, 29, 31, 
3, 7, 8, 11, 13, 16, 19, -1, 
1, 2, 4, 8, 9, 21, 23, -1, 
7, 8, 13, 16, 18, 27, 29, 31, 
0, 3, 12, 15, 19, 27, 31, -1, 
0, 3, 7, 8, 9, 11, 16, 18, 
4, 10, 11, 13, 16, 18, 24, 29, 
1, 4, 9, 10, 20, 21, 23, 27, 
3, 7, 13, 15, 18, 22, 24, 29, 
1, 3, 9, 13, 16, 18, 21, 29, 
3, 8, 11, 13, 15, 16, 18, 24, 
2, 9, 15, 17, 21, 23, 27, 31, 
0, 3, 7, 11, 12, 18, 24, 26, 
2, 4, 6, 10, 17, 18, 25, -1, 
7, 8, 13, 16, 18, 24, 27, 31, 
7, 8, 13, 16, 20, 22, 23, -1, 
3, 7, 13, 16, 24, 27, 29, 31, 
3, 7, 8, 11, 13, 14, 18, 27, 
1, 2, 19, 20, 21, 25, 27, 31, 
1, 7, 9, 10, 15, 21, 24, 31, 
1, 4, 9, 10, 13, 16, 18, 21, 
2, 7, 9, 13, 17, 27, 29, 31, 
3, 7, 11, 12, 18, 24, 26, 28, 
0, 1, 10, 13, 20, 21, 23, 27, 
3, 10, 12, 15, 18, 21, 26, -1, 
3, 7, 8, 11, 12, 14, 16, 18, 
2, 3, 5, 12, 14, 20, 22, 28, 
1, 4, 9, 10, 19, 21, 27, 29, 
1, 4, 9, 13, 19, 21, 27, 31, 
3, 13, 15, 18, 24, 27, 31, -1, 
1, 5, 8, 20, 26, 28, 30, -1, 
3, 7, 8, 13, 15, 18, 22, 31, 
1, 3, 8, 11, 13, 18, 20, 22, 
1, 3, 8, 12, 13, 15, 18, 29, 
0, 5, 6, 14, 15, 17, 28, 30, 
3, 10, 13, 15, 16, 18, 27, 30, 
1, 3, 8, 9, 13, 21, 23, 29, 
3, 7, 13, 15, 16, 18, 29, 31, 
7, 9, 10, 12, 13, 15, 16, 29, 
3, 9, 13, 24, 29, -1, -1, -1, 
0, 3, 8, 13, 15, 18, 19, 30, 
7, 9, 10, 13, 21, 28, 29, 31, 
1, 7, 9, 13, 16, 18, 29, 31, 
4, 9, 10, 12, 21, 23, 25, 27, 
1, 3, 4, 9, 12, 21, 27, 28, 
0, 3, 7, 12, 16, 18, 24, 31, 
0, 3, 7, 12, 14, 15, 20, 30, 
0, 10, 11, 14, 19, 23, 25, -1, 
1, 6, 9, 12, 13, 21, 25, 31, 
0, 14, 17, 19, 20, 22, 26, 28, 
3, 4, 7, 8, 11, 15, 24, 30, 
3, 4, 9, 13, 15, 18, 19, 24, 
1, 4, 9, 10, 13, 17, 21, 27, 
1, 7, 9, 11, 13, 19, 25, 29, 
0, 3, 7, 13, 16, 18, 24, 29, 
0, 3, 8, 13, 15, 18, 24, -1, 
1, 2, 13, 17, 19, 21, 27, 29, 
1, 4, 9, 10, 16, 19, 21, 27, 
3, 8, 11, 12, 15, 16, 18, 24, 
1, 4, 9, 16, 19, 21, 27, 31, 
1, 7, 10, 13, 21, 23, 27, 29, 
0, 8, 12, 13, 18, 28, 29, 30, 
7, 8, 13, 15, 18, 27, 29, 31, 
3, 13, 18, 19, 24, 28, 31, -1, 
9, 12, 13, 16, 23, 27, 29, 31, 
3, 5, 15, 16, 18, 24, 29, -1, 
1, 10, 19, 21, 23, 24, 27, 31, 
3, 12, 16, 17, 18, 19, 24, 31, 
3, 12, 13, 16, 18, 27, 29, 31, 
2, 5, 6, 11, 14, 17, 19, 25, 
2, 3, 13, 15, 18, 24, 30, 31, 
1, 4, 7, 11, 19, 21, 27, 29, 
1, 4, 7, 9, 10, 21, 25, 27, 
1, 9, 11, 12, 13, 21, 26, 27, 
2, 6, 12, 17, 20, 23, 27, 29, 
3, 8, 13, 15, 16, 18, 27, 30, 
3, 7, 11, 12, 13, 26, 29, -1, 
0, 3, 4, 15, 18, 24, 29, 30, 
0, 3, 7, 10, 13, 18, 24, 31, 
3, 8, 13, 15, 16, 18, 24, 30, 
1, 3, 7, 13, 15, 16, 18, 29, 
0, 3, 7, 8, 10, 18, 30, -1, 
