544, 548, 559, 575, 
421, 559, 575, -1, 
41, 421, 544, 559, 
41, 169, 421, 544, 
41, 78, 169, 421, 
41, 78, 205, 421, 
41, 78, 205, 455, 
78, 205, 455, -1, 
14, 78, 248, 455, 
14, 248, 350, 455, 
14, 248, 350, 562, 
22, 248, 350, 598, 
22, 350, 562, 598, 
22, 350, 562, 598, 
22, 270, 562, -1, 
22, 270, 515, 562, 
22, 121, 515, 562, 
6, 22, 157, 515, 
22, 270, 515, 546, 
22, 270, 515, 582, 
6, 270, 286, 582, 
6, 270, 286, 413, 
6, 270, 286, 413, 
6, 286, 334, 339, 
6, 62, 401, 431, 
98, 337, 431, -1, 
98, 328, 403, 446, 
93, 446, 481, 558, 
400, 481, 547, 558, 
283, 400, 403, 577, 
283, 336, 400, 403, 
20, 283, 336, 400, 
20, 336, 395, -1, 
2, 336, 395, 540, 
2, 130, 336, 540, 
2, 130, 383, 540, 
2, 130, 383, 433, 
2, 433, 456, 551, 
433, 456, 551, -1, 
261, 343, 433, 551, 
192, 343, 524, 551, 
209, 482, 544, 552, 
209, 421, 507, 544, 
209, 421, 507, 578, 
41, 421, 507, 578, 
28, 41, 421, 507, 
28, 41, 205, 421, 
41, 78, 205, 421, 
41, 78, 205, 455, 
14, 78, 455, 507, 
14, 124, 248, 455, 
14, 124, 248, 350, 
124, 248, 350, 598, 
22, 108, 350, 598, 
14, 22, 108, 350, 
22, 124, 270, 562, 
6, 22, 124, 270, 
6, 22, 121, 515, 
6, 22, 157, 515, 
22, 157, 270, 515, 
6, 22, 270, 582, 
6, 39, 270, 582, 
6, 39, 270, 413, 
6, 62, 157, 413, 
6, 62, 334, 339, 
39, 62, 401, 417, 
51, 328, 431, 446, 
328, 400, 417, 446, 
93, 400, 484, 558, 
93, 283, 400, 577, 
283, 400, 577, 591, 
283, 336, 395, 400, 
130, 283, 336, 540, 
130, 283, 336, 540, 
130, 283, 336, 540, 
130, 485, 540, 571, 
130, 433, 485, 571, 
359, 433, 533, 571, 
359, 433, 456, 571, 
288, 359, 433, 456, 
261, 288, 359, 524, 
192, 273, 288, 524, 
28, 482, 544, 552, 
28, 209, 482, 544, 
28, 209, 507, 544, 
421, 507, 578, -1, 
28, 41, 421, 507, 
28, 41, 421, 507, 
14, 28, 41, 507, 
14, 41, 205, 507, 
14, 124, 205, 455, 
14, 124, 205, 455, 
14, 124, 248, 394, 
14, 124, 270, 350, 
22, 108, 124, 350, 
14, 22, 108, 124, 
22, 108, 124, 270, 
6, 14, 22, 270, 
6, 14, 22, 515, 
6, 22, 157, 515, 
6, 22, 157, 270, 
6, 157, 270, 582, 
6, 39, 157, 582, 
6, 157, 270, 413, 
6, 62, 157, 339, 
6, 62, 334, 339, 
39, 51, 62, 417, 
39, 93, 328, 446, 
93, 157, 328, 400, 
20, 93, 283, 484, 
20, 93, 283, 577, 
20, 130, 283, 336, 
20, 130, 283, 336, 
20, 130, 283, 336, 
20, 130, 283, 474, 
20, 130, 474, 591, 
130, 396, 571, 591, 
396, 533, 571, 591, 
441, 456, 533, 571, 
359, 441, 456, -1, 
288, 359, 441, 456, 
288, 359, 391, 441, 
192, 288, 384, 391, 
5, 28, 482, 552, 
28, 209, 421, 482, 
28, 209, 482, 507, 
209, 462, 507, 578, 
41, 125, 209, 507, 
28, 41, 421, 507, 
14, 28, 41, 507, 
5, 14, 28, 41, 
14, 28, 41, 455, 
14, 205, 455, -1, 
5, 14, 124, 394, 
14, 124, 270, 394, 
14, 108, 121, 124, 
14, 22, 108, 121, 
22, 108, 121, 270, 
6, 14, 22, 270, 
6, 14, 22, 157, 
6, 17, 22, 157, 
6, 22, 157, 270, 
6, 157, 270, 582, 
6, 39, 157, 582, 
6, 25, 157, 469, 
6, 157, 339, 499, 
6, 39, 157, 339, 
39, 328, 339, 446, 
93, 283, 328, 339, 
20, 93, 157, 283, 
20, 93, 283, 328, 
20, 93, 157, 283, 
20, 93, 130, 283, 
20, 93, 130, 336, 
20, 93, 130, 396, 
20, 93, 130, 396, 
20, 130, 396, 591, 
20, 130, 396, 533, 
20, 396, 464, 533, 
396, 441, 464, 533, 
441, 456, 464, 533, 
324, 391, 441, 474, 
324, 384, 391, 441, 
333, 342, 384, 391, 
5, 28, 482, 584, 
5, 28, 462, 482, 
28, 209, 482, 507, 
28, 462, 482, 507, 
14, 28, 125, 507, 
14, 28, 125, 507, 
14, 28, 41, 507, 
14, 28, 41, 455, 
5, 14, 28, 41, 
14, 41, 394, 507, 
14, 124, 394, 507, 
14, 124, 512, -1, 
14, 121, 124, 270, 
14, 22, 108, 121, 
17, 22, 108, 121, 
6, 14, 22, 298, 
6, 14, 22, 298, 
6, 22, 47, 157, 
6, 47, 157, 270, 
6, 157, 253, 582, 
6, 17, 39, 157, 
6, 39, 157, 469, 
6, 157, 339, 499, 
6, 39, 157, 339, 
39, 93, 173, 328, 
20, 93, 157, 328, 
20, 93, 157, 283, 
20, 93, 283, 328, 
20, 93, 130, 328, 
20, 93, 130, 328, 
20, 93, 130, 321, 
20, 130, 321, 396, 
20, 25, 321, 396, 
20, 25, 321, 396, 
20, 25, 396, 464, 
25, 396, 464, 517, 
396, 464, 517, 533, 
441, 464, 517, 533, 
342, 391, 441, 464, 
342, 384, 391, 464, 
333, 342, 384, 555, 
5, 8, 28, 482, 
5, 28, 462, 482, 
28, 450, 462, 482, 
28, 450, 482, 507, 
14, 28, 450, 507, 
14, 28, 125, 507, 
14, 28, 125, 507, 
14, 28, 41, 507, 
14, 28, 41, 507, 
14, 28, 507, 512, 
14, 394, 507, 512, 
14, 17, 124, 394, 
14, 121, 124, 213, 
14, 108, 121, 213, 
17, 22, 121, -1, 
14, 22, 108, 298, 
6, 14, 22, 298, 
6, 22, 47, 253, 
6, 47, 157, 166, 
6, 157, 253, 582, 
6, 17, 39, 157, 
6, 17, 157, 469, 
6, 157, 328, 339, 
39, 157, 173, 328, 
20, 93, 173, 328, 
20, 157, 173, 328, 
20, 157, 173, 328, 
20, 25, 283, 328, 
20, 25, 130, 328, 
20, 25, 130, 328, 
20, 25, 321, 396, 
20, 25, 321, 396, 
20, 25, 321, 396, 
20, 25, 368, 396, 
25, 368, 396, 464, 
25, 368, 396, 464, 
368, 396, 464, 517, 
423, 464, 517, 530, 
391, 423, 464, 498, 
342, 464, 498, 556, 
342, 353, 498, 518, 
5, 8, 11, 28, 
5, 28, 450, 462, 
5, 28, 450, 462, 
28, 450, 462, 482, 
28, 421, 450, 507, 
14, 28, 450, 507, 
14, 28, 124, 507, 
14, 28, 41, 507, 
14, 28, 507, 512, 
14, 28, 507, 512, 
14, 394, 507, 512, 
14, 213, 394, 512, 
14, 17, 121, 213, 
14, 17, 121, 213, 
14, 17, 22, 121, 
14, 17, 22, 121, 
14, 17, 22, 298, 
22, 47, 253, 298, 
6, 47, 166, 253, 
6, 157, 166, 253, 
6, 17, 157, 447, 
6, 157, 253, 447, 
39, 157, 173, 253, 
39, 173, 253, 328, 
20, 157, 173, 328, 
20, 25, 157, 173, 
20, 25, 157, 173, 
20, 25, 173, 283, 
20, 25, 173, 283, 
20, 25, 173, 283, 
20, 25, 283, 396, 
20, 25, 283, 396, 
25, 283, 368, 396, 
25, 283, 368, 396, 
25, 368, 464, 592, 
25, 368, 464, 592, 
346, 368, 464, 530, 
346, 423, 498, 530, 
423, 498, 530, 538, 
376, 423, 498, 555, 
353, 376, 518, 523, 
5, 8, 11, 28, 
5, 8, 11, 28, 
5, 28, 41, 462, 
14, 28, 450, 462, 
14, 26, 28, 450, 
14, 26, 28, 450, 
14, 28, 124, 450, 
