2.266688197851181030e-01,4.515692293643951416e-01,1.995555609464645386e-01,1.222063750028610229e-01
6.339933872222900391e-01,2.069916874170303345e-01,8.484847098588943481e-02,7.416646182537078857e-02
5.357667803764343262e-01,1.764886528253555298e-01,1.458290666341781616e-01,1.419155448675155640e-01
1.850632131099700928e-01,3.320574462413787842e-01,3.709272742271423340e-01,1.119520738720893860e-01
4.696466028690338135e-01,1.389162093400955200e-01,2.726075053215026855e-01,1.188296973705291748e-01
7.087390124797821045e-02,3.909473121166229248e-02,8.527417182922363281e-01,3.728962689638137817e-02
3.834803998470306396e-01,2.973586320877075195e-01,1.553995013236999512e-01,1.637614667415618896e-01
8.567730188369750977e-01,8.545131236314773560e-02,2.547414973378181458e-02,3.230150789022445679e-02
2.957075536251068115e-01,2.821968197822570801e-01,2.122202962636947632e-01,2.098753303289413452e-01
5.909804701805114746e-01,9.949170053005218506e-02,2.536911964416503906e-01,5.583659932017326355e-02
7.077462077140808105e-01,1.013805270195007324e-01,1.009654998779296875e-01,8.990778774023056030e-02
6.625649333000183105e-01,1.520060151815414429e-01,1.062946841120719910e-01,7.913439720869064331e-02
1.844695210456848145e-01,4.125081598758697510e-01,2.634637355804443359e-01,1.395585834980010986e-01
5.001973509788513184e-01,2.459900677204132080e-01,1.095378920435905457e-01,1.442746669054031372e-01
2.548714578151702881e-01,6.705119013786315918e-01,4.545337706804275513e-02,2.916325628757476807e-02
4.260160923004150391e-01,2.790958806872367859e-02,5.266410708427429199e-01,1.943324133753776550e-02
7.127779126167297363e-01,1.988626420497894287e-01,5.420626699924468994e-02,3.415317833423614502e-02
8.737008273601531982e-02,1.138205900788307190e-01,7.751937508583068848e-01,2.361558377742767334e-02
6.979833841323852539e-01,1.474797725677490234e-01,7.935096323490142822e-02,7.518590241670608521e-02
4.929644465446472168e-01,2.549281120300292969e-01,1.367237567901611328e-01,1.153836846351623535e-01
3.784818351268768311e-01,2.463717013597488403e-01,2.132993787527084351e-01,1.618470996618270874e-01
8.060844540596008301e-01,5.829876288771629333e-02,8.626464754343032837e-02,4.935211688280105591e-02
7.096683979034423828e-01,3.105725906789302826e-02,2.379533052444458008e-01,2.132103219628334045e-02
4.360738396644592285e-01,9.406448155641555786e-02,4.362916052341461182e-01,3.357009217143058777e-02
4.950793832540512085e-02,4.105785489082336426e-01,4.919342696666717529e-01,4.797924682497978210e-02
5.950973033905029297e-01,1.395831555128097534e-01,1.607235074043273926e-01,1.045960113406181335e-01
4.118387103080749512e-01,3.476644158363342285e-01,3.538805246353149414e-02,2.051088213920593262e-01
1.954901218414306641e-01,5.937166213989257812e-01,1.086709946393966675e-01,1.021222546696662903e-01
5.516492724418640137e-01,2.625978887081146240e-01,6.512323766946792603e-02,1.206295937299728394e-01
7.009334564208984375e-01,2.664303779602050781e-02,2.528387010097503662e-01,1.958478987216949463e-02
2.336985804140567780e-02,1.733978837728500366e-02,6.879518628120422363e-01,2.713384628295898438e-01
3.134019672870635986e-01,6.213513016700744629e-01,2.968657203018665314e-02,3.556016087532043457e-02
2.818357571959495544e-02,5.422675013542175293e-01,3.107829391956329346e-01,1.187659725546836853e-01
3.142382800579071045e-01,5.323683023452758789e-01,8.938169479370117188e-02,6.401172280311584473e-02
4.852952063083648682e-01,1.024400144815444946e-01,3.420964181423187256e-01,7.016836106777191162e-02
7.278892397880554199e-02,9.552721679210662842e-02,2.928147912025451660e-01,5.388690829277038574e-01
1.511279940605163574e-01,1.099235042929649353e-01,1.415274590253829956e-01,5.974210500717163086e-01
2.825767695903778076e-01,7.533667236566543579e-02,7.488259673118591309e-02,5.672039389610290527e-01
4.231784641742706299e-01,3.928219154477119446e-02,4.182128235697746277e-02,4.957180619239807129e-01
5.724230408668518066e-01,3.993365764617919922e-01,1.788665167987346649e-02,1.035374589264392853e-02
6.850124001502990723e-01,9.177050553262233734e-03,9.628507308661937714e-03,2.961820065975189209e-01
7.744259834289550781e-01,4.880121909081935883e-03,7.386140059679746628e-03,2.133077681064605713e-01
8.586836457252502441e-01,1.013252884149551392e-02,8.410288020968437195e-03,1.227735430002212524e-01
9.104624986648559570e-01,9.863581508398056030e-03,7.880276069045066833e-03,7.179365307092666626e-02
9.435619115829467773e-01,1.516871433705091476e-02,1.119802426546812057e-02,3.007137402892112732e-02
9.683265089988708496e-01,1.150054018944501877e-02,1.282861642539501190e-02,7.344330195337533951e-03
4.526943899691104889e-03,6.533753592520952225e-03,4.546275362372398376e-03,9.843930006027221680e-01
1.381252426654100418e-02,9.602095484733581543e-01,1.318976469337940216e-02,1.278815325349569321e-02
3.251111134886741638e-02,9.191911816596984863e-01,2.683681808412075043e-02,2.146089263260364532e-02
7.941060066223144531e-01,7.495700567960739136e-02,7.062880694866180420e-02,6.030818819999694824e-02
6.918713450431823730e-01,1.672496497631072998e-01,7.400390505790710449e-02,6.687511503696441650e-02
5.961313247680664062e-01,2.570255100727081299e-01,7.948073744773864746e-02,6.736242026090621948e-02
1.372424811124801636e-01,2.512465715408325195e-01,5.513278245925903320e-01,6.018311902880668640e-02
1.603095084428787231e-01,2.506379187107086182e-01,5.050140023231506348e-01,8.403853327035903931e-02
1.657166332006454468e-01,1.893454790115356445e-01,5.111380219459533691e-01,1.337998360395431519e-01
1.295184642076492310e-01,2.119311243295669556e-01,5.499398112297058105e-01,1.086106151342391968e-01
5.904828757047653198e-02,3.334545791149139404e-01,5.668428540229797363e-01,4.065426066517829895e-02
4.897575974464416504e-01,4.542773067951202393e-01,2.848188020288944244e-02,2.748321183025836945e-02
1.851931586861610413e-02,6.741756200790405273e-01,2.958645522594451904e-01,1.144048478454351425e-02
8.948539495468139648e-01,8.862275630235671997e-02,8.655073121190071106e-03,7.868218235671520233e-03
0.000000000000000000e+00,4.461638927459716797e-01,5.538361072540283203e-01,0.000000000000000000e+00
4.546978697180747986e-02,2.229892648756504059e-02,6.722681969404220581e-02,8.650044798851013184e-01
5.617914199829101562e-01,3.698168992996215820e-01,4.533787444233894348e-02,2.305377647280693054e-02
3.767634034156799316e-01,4.945240318775177002e-01,8.057845383882522583e-02,4.813411831855773926e-02
3.727006018161773682e-01,3.715830743312835693e-01,1.520082503557205200e-01,1.037080660462379456e-01
8.801781386137008667e-02,4.248850345611572266e-01,4.389663636684417725e-01,4.813078790903091431e-02
9.629971534013748169e-02,8.077889680862426758e-01,7.095667719841003418e-02,2.495462447404861450e-02
9.986859746277332306e-03,2.235503494739532471e-02,3.567889630794525146e-01,6.108691692352294922e-01
3.579753339290618896e-01,5.878556370735168457e-01,3.693459928035736084e-02,1.723443344235420227e-02
4.280158281326293945e-01,8.716021478176116943e-02,4.146633148193359375e-01,7.016062736511230469e-02
6.157032027840614319e-02,8.434943556785583496e-01,6.377052515745162964e-02,3.116482682526111603e-02
8.565092086791992188e-02,7.114093899726867676e-01,1.705764085054397583e-01,3.236325085163116455e-02
9.562996774911880493e-02,6.899539828300476074e-01,1.626565903425216675e-01,5.175947397947311401e-02
9.374969452619552612e-02,7.474183291196823120e-02,7.918612957000732422e-01,3.964717313647270203e-02
2.721257209777832031e-01,5.910816192626953125e-01,1.039764061570167542e-01,3.281627222895622253e-02
7.498680353164672852e-01,1.210531815886497498e-01,7.060849666595458984e-02,5.847028270363807678e-02
1.766163259744644165e-01,6.433653235435485840e-01,9.755196422338485718e-02,8.246637135744094849e-02
3.227557837963104248e-01,2.973392903804779053e-01,2.357726544141769409e-01,1.441322416067123413e-01
1.640062481164932251e-01,2.532137036323547363e-01,4.670961797237396240e-01,1.156838759779930115e-01
8.748972415924072266e-02,3.251109719276428223e-01,1.209234222769737244e-01,4.664759039878845215e-01
3.136560618877410889e-01,2.451610863208770752e-01,1.880169361829757690e-01,2.531659007072448730e-01
7.220646739006042480e-01,1.437392532825469971e-01,7.454312592744827271e-02,5.965297669172286987e-02
6.981343626976013184e-01,1.392669975757598877e-01,9.251626580953598022e-02,7.008238881826400757e-02
1.467034369707107544e-01,5.438169240951538086e-01,2.394914627075195312e-01,6.998819857835769653e-02
4.287392795085906982e-01,3.649541437625885010e-01,1.309111863374710083e-01,7.539539784193038940e-02
5.085425376892089844e-01,1.572279036045074463e-01,2.913126647472381592e-01,4.291689395904541016e-02
4.815001487731933594e-01,6.451960653066635132e-02,3.754215240478515625e-01,7.855873554944992065e-02
4.688666462898254395e-01,2.915679514408111572e-01,1.092960610985755920e-01,1.302693635225296021e-01
8.329300880432128906e-01,5.785144865512847900e-02,5.792031064629554749e-02,5.129813402891159058e-02
2.647639811038970947e-01,3.603278696537017822e-01,1.918223649263381958e-01,1.830857843160629272e-01
4.020358622074127197e-01,1.171072572469711304e-01,4.105688035488128662e-01,7.028806954622268677e-02
8.027487248182296753e-02,7.937896251678466797e-01,6.734964996576309204e-02,5.858587473630905151e-02
5.519328117370605469e-01,1.374757438898086548e-01,1.668600440025329590e-01,1.437314152717590332e-01
1.342021077871322632e-01,3.741916716098785400e-01,3.793354332447052002e-01,1.122707873582839966e-01
1.871237456798553467e-01,6.931448578834533691e-01,6.709399074316024780e-02,5.263740196824073792e-02
2.824584543704986572e-01,6.581247448921203613e-01,3.385170549154281616e-02,2.556512504816055298e-02
4.500462114810943604e-01,1.399299688637256622e-02,5.881811678409576416e-02,4.771426618099212646e-01
1.868985593318939209e-02,2.380377240478992462e-02,3.917255103588104248e-01,5.657808780670166016e-01
8.306179642677307129e-01,8.412044495344161987e-02,4.757192358374595642e-02,3.768966346979141235e-02
6.316823959350585938e-01,1.963375359773635864e-01,9.836964309215545654e-02,7.361044734716415405e-02
2.859388887882232666e-01,3.740686476230621338e-01,1.873895078897476196e-01,1.526029407978057861e-01
7.140485644340515137e-01,1.315216422080993652e-01,9.870815277099609375e-02,5.572162568569183350e-02
7.012210488319396973e-01,1.325247064232826233e-02,2.755674421787261963e-01,9.959016926586627960e-03
6.114979982376098633e-01,6.339654326438903809e-02,2.907166779041290283e-01,3.438880667090415955e-02
5.397109389305114746e-01,8.596555143594741821e-02,1.183108240365982056e-01,2.560127079486846924e-01
6.159822940826416016e-01,1.981681138277053833e-01,9.907443076372146606e-02,8.677518367767333984e-02
4.511981010437011719e-01,4.793721437454223633e-01,3.663918748497962952e-02,3.279056400060653687e-02
6.965224742889404297e-01,1.639604717493057251e-01,4.366151615977287292e-02,9.585551917552947998e-02
1.250394135713577271e-01,1.212374642491340637e-01,6.996051073074340820e-01,5.411800369620323181e-02
4.480313658714294434e-01,1.519304364919662476e-01,3.263142704963684082e-01,7.372393459081649780e-02
1.617209985852241516e-02,1.176403276622295380e-02,5.408496260643005371e-01,4.312142431735992432e-01
2.484646737575531006e-01,3.861350193619728088e-02,6.341616511344909668e-01,7.876018434762954712e-02
5.902394056320190430e-01,3.431228995323181152e-01,1.239838544279336929e-02,5.423930659890174866e-02
5.759934782981872559e-01,2.114412933588027954e-01,1.569067388772964478e-01,5.565850809216499329e-02
1.479052603244781494e-01,2.290683090686798096e-01,9.982117265462875366e-02,5.232052803039550781e-01
1.639826446771621704e-01,2.981790006160736084e-01,2.607529461383819580e-01,2.770853936672210693e-01
1.613547950983047485e-01,1.903468966484069824e-01,2.200772166252136230e-01,4.282211065292358398e-01
2.024835050106048584e-01,9.877397119998931885e-02,8.265744149684906006e-02,6.160851120948791504e-01
2.877379059791564941e-01,3.328304737806320190e-02,3.526511788368225098e-02,6.437139511108398438e-01
4.004465937614440918e-01,4.691803455352783203e-02,4.104802384972572327e-02,5.115873813629150391e-01
5.296358466148376465e-01,6.672342121601104736e-02,5.477647483348846436e-02,3.488642573356628418e-01
6.349567770957946777e-01,3.903582319617271423e-02,3.020353317260742188e-01,2.397207543253898621e-02
7.352364659309387207e-01,3.967271372675895691e-02,2.004554122686386108e-01,2.463538385927677155e-02
8.315742015838623047e-01,3.081005811691284180e-02,1.182077676057815552e-01,1.940795779228210449e-02
9.069966673851013184e-01,3.561343625187873840e-02,1.549999043345451355e-02,4.188989847898483276e-02
9.442481398582458496e-01,1.857989095151424408e-02,2.546495944261550903e-02,1.170702464878559113e-02
9.800589084625244141e-01,8.327342569828033447e-03,5.922901444137096405e-03,5.690830294042825699e-03
4.230731166899204254e-03,6.083515472710132599e-03,4.230659920722246170e-03,9.854550957679748535e-01
4.160973429679870605e-02,9.307538270950317383e-01,1.410097908228635788e-02,1.353545673191547394e-02
6.548710912466049194e-02,8.089698553085327148e-01,7.768983393907546997e-02,4.785322025418281555e-02
1.052400469779968262e-01,1.571568846702575684e-01,6.592823266983032227e-01,7.832075655460357666e-02
5.511451363563537598e-01,1.803766489028930664e-01,1.528631597757339478e-01,1.156150400638580322e-01
4.391804337501525879e-01,2.651813626289367676e-01,1.642588227987289429e-01,1.313793659210205078e-01
3.354336321353912354e-01,4.317126572132110596e-01,1.446444392204284668e-01,8.820924162864685059e-02
1.532147675752639771e-01,4.561168253421783447e-01,3.003405630588531494e-01,9.032782167196273804e-02
2.014934420585632324e-01,6.014371514320373535e-01,1.061377674341201782e-01,9.093163162469863892e-02
2.470694333314895630e-01,2.845716178417205811e-01,2.984132170677185059e-01,1.699457168579101562e-01
1.930866241455078125e-01,2.927968204021453857e-01,3.404455184936523438e-01,1.736710369586944580e-01
9.202267229557037354e-02,4.667607247829437256e-01,3.699286580085754395e-01,7.128792256116867065e-02
1.845600642263889313e-02,6.692048907279968262e-01,3.010348975658416748e-01,1.130422949790954590e-02
8.826679587364196777e-01,1.027220487594604492e-01,7.559442427009344101e-03,7.050557062029838562e-03
3.960211575031280518e-01,2.509737387299537659e-03,5.992412567138671875e-01,2.227860270068049431e-03
8.163107037544250488e-01,1.129164546728134155e-01,5.311693251132965088e-02,1.765590906143188477e-02
4.942627549171447754e-01,4.302554130554199219e-01,4.955406859517097473e-02,2.592775598168373108e-02
3.050159215927124023e-01,5.613010525703430176e-01,8.241168409585952759e-02,5.127137899398803711e-02
3.085617125034332275e-01,4.506247937679290771e-01,1.463572829961776733e-01,9.445620328187942505e-02
1.069805473089218140e-01,3.148874342441558838e-01,5.180557370185852051e-01,6.007630378007888794e-02
9.070646166801452637e-01,4.754279553890228271e-02,1.577093079686164856e-02,2.962168678641319275e-02
1.040739007294178009e-02,3.304526209831237793e-02,4.058176577091217041e-01,5.507296919822692871e-01
1.602946408092975616e-02,7.950722575187683105e-01,1.773014664649963379e-01,1.159683056175708771e-02
3.861904442310333252e-01,1.629151105880737305e-01,3.049598038196563721e-01,1.459346264600753784e-01
1.474144309759140015e-01,7.222609519958496094e-01,1.034369915723800659e-01,2.688764408230781555e-02
1.997057348489761353e-01,6.164943575859069824e-01,1.600107699632644653e-01,2.378913573920726776e-02
1.132194995880126953e-01,6.100541353225708008e-01,1.943964213132858276e-01,8.232992887496948242e-02
1.323421597480773926e-01,2.014835327863693237e-01,5.725497007369995117e-01,9.362459182739257812e-02
6.284716129302978516e-01,2.541518807411193848e-01,2.305252477526664734e-02,9.432396292686462402e-02
1.581469625234603882e-01,7.145807743072509766e-01,5.442869663238525391e-02,7.284355908632278442e-02
6.117901206016540527e-01,1.892998367547988892e-01,1.408576518297195435e-01,5.805236101150512695e-02
4.137050211429595947e-01,2.501056194305419922e-01,2.408959567546844482e-01,9.529341012239456177e-02
7.268583774566650391e-02,5.431023836135864258e-01,2.734538316726684570e-01,1.107579693198204041e-01
1.507934629917144775e-01,3.530792295932769775e-01,5.113129690289497375e-02,4.449959993362426758e-01
1.886359751224517822e-01,5.388890504837036133e-01,1.455201357603073120e-01,1.269548684358596802e-01
1.575079411268234253e-01,6.046789288520812988e-01,1.297010034322738647e-01,1.081121414899826050e-01
7.925360202789306641e-01,1.458527445793151855e-01,3.346030041575431824e-02,2.815093100070953369e-02
3.216846287250518799e-01,4.484440088272094727e-01,1.444815397262573242e-01,8.538982272148132324e-02
2.628614306449890137e-01,5.010553002357482910e-01,1.800384372472763062e-01,5.604486167430877686e-02
2.213646769523620605e-01,3.810662031173706055e-01,2.062752097845077515e-01,1.912939250469207764e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.054785013198852539e-01,1.894366592168807983e-01,2.398063391447067261e-01,6.527848541736602783e-02
7.366601228713989258e-01,8.021315932273864746e-02,1.332263797521591187e-01,4.990034922957420349e-02
9.205734133720397949e-01,4.914683103561401367e-02,3.027976490557193756e-02,0.000000000000000000e+00
2.746786773204803467e-01,4.857246875762939453e-01,1.584835052490234375e-01,8.111314475536346436e-02
6.594219207763671875e-01,6.672666221857070923e-02,1.482703834772109985e-01,1.255810558795928955e-01
3.746201395988464355e-01,1.800116598606109619e-01,1.919991523027420044e-01,2.533690333366394043e-01
2.048100829124450684e-01,4.644016623497009277e-01,2.037928849458694458e-01,1.269953697919845581e-01
6.787903308868408203e-01,1.471814364194869995e-01,1.339374929666519165e-01,4.009075835347175598e-02
2.263235487043857574e-02,4.963090419769287109e-01,1.969929412007331848e-02,4.613593220710754395e-01
3.745659589767456055e-01,3.511897474527359009e-02,2.106497883796691895e-01,3.796652853488922119e-01
2.708493769168853760e-01,4.413765296339988708e-02,3.341947123408317566e-02,6.515935063362121582e-01
3.128687441349029541e-01,1.967044770717620850e-01,4.322483837604522705e-01,5.817836895585060120e-02
2.323336750268936157e-01,2.803131341934204102e-01,3.176476359367370605e-01,1.697055548429489136e-01
2.965999245643615723e-01,2.217294275760650635e-01,3.356980979442596436e-01,1.459725350141525269e-01
5.322989225387573242e-01,3.998704552650451660e-01,5.146986618638038635e-02,1.636077277362346649e-02
7.591253519058227539e-01,1.008010208606719971e-01,9.767768532037734985e-02,4.239591956138610840e-02
8.349519968032836914e-02,8.151420354843139648e-01,6.309860199689865112e-02,3.826412931084632874e-02
5.958078503608703613e-01,1.753462404012680054e-01,1.180583238601684570e-01,1.107875704765319824e-01
4.567077159881591797e-01,2.689810991287231445e-01,1.537114530801773071e-01,1.205997392535209656e-01
2.251221686601638794e-01,6.541615128517150879e-01,8.152421563863754272e-02,3.919207304716110229e-02
7.772909849882125854e-02,1.599136292934417725e-01,6.928700208663940430e-01,6.948725879192352295e-02
4.079777002334594727e-01,4.065762162208557129e-01,1.024920046329498291e-01,8.295409381389617920e-02
6.920858621597290039e-01,1.778557747602462769e-01,7.180783152580261230e-02,5.825055390596389771e-02
1.270848512649536133e-01,3.030326589941978455e-02,7.103256583213806152e-01,1.322862207889556885e-01
1.883898116648197174e-02,3.921141102910041809e-02,4.937654137611389160e-01,4.481841921806335449e-01
5.128762722015380859e-01,3.778215348720550537e-01,6.191166490316390991e-02,4.739051312208175659e-02
3.177731931209564209e-01,4.493580758571624756e-01,1.266836673021316528e-01,1.061850562691688538e-01
3.270123004913330078e-01,2.548287808895111084e-01,1.944103837013244629e-01,2.237485200166702271e-01
2.431074380874633789e-01,4.315069913864135742e-01,2.899042665958404541e-01,3.548130020499229431e-02
5.807349681854248047e-01,1.524282842874526978e-01,1.450236439704895020e-01,1.218131259083747864e-01
6.195998787879943848e-01,1.299437731504440308e-01,1.435127705335617065e-01,1.069435551762580872e-01
5.793397426605224609e-01,1.098413765430450439e-01,2.069803476333618164e-01,1.038385182619094849e-01
3.089875578880310059e-01,8.465980738401412964e-02,5.311658382415771484e-01,7.518676668405532837e-02
4.323566257953643799e-01,1.241758838295936584e-01,3.685408830642700195e-01,7.492660731077194214e-02
5.665852427482604980e-01,1.254574060440063477e-01,2.307379990816116333e-01,7.721931487321853638e-02
6.916246414184570312e-01,1.006356403231620789e-01,1.435862332582473755e-01,6.415347009897232056e-02
8.032438158988952637e-01,7.731602340936660767e-02,6.560625135898590088e-02,5.383388698101043701e-02
1.339815836399793625e-02,9.547405689954757690e-02,1.800283044576644897e-02,8.731249570846557617e-01
2.326506562530994415e-02,2.209441736340522766e-02,1.797535829246044159e-02,9.366651773452758789e-01
1.660222746431827545e-02,1.326205767691135406e-02,1.186566893011331558e-02,9.582700729370117188e-01
1.364914514124393463e-02,1.243943255394697189e-02,1.057964470237493515e-02,9.633317589759826660e-01
2.973992563784122467e-02,8.751272559165954590e-01,3.085116110742092133e-02,6.428166478872299194e-02
2.030693888664245605e-01,6.553748250007629395e-01,8.974223583936691284e-02,5.181353911757469177e-02
1.907915025949478149e-01,5.270967483520507812e-01,1.547695845365524292e-01,1.273421645164489746e-01
1.359915435314178467e-01,3.904960751533508301e-01,3.583121001720428467e-01,1.152003034949302673e-01
2.174692600965499878e-01,3.213645219802856445e-01,2.634082138538360596e-01,1.977580040693283081e-01
2.924744188785552979e-01,2.721045911312103271e-01,2.536068558692932129e-01,1.818141341209411621e-01
1.327472627162933350e-01,6.868244409561157227e-01,9.341835230588912964e-02,8.700997382402420044e-02
4.667206406593322754e-01,2.458664625883102417e-01,2.171407938003540039e-01,7.027211040258407593e-02
7.283222079277038574e-01,1.310209482908248901e-01,8.377176523208618164e-02,5.688506737351417542e-02
1.278947591781616211e-01,6.898180246353149414e-01,1.068396419286727905e-01,7.544758170843124390e-02
4.196633994579315186e-01,2.719520926475524902e-01,1.705246269702911377e-01,1.378598511219024658e-01
1.478400826454162598e-01,6.003985404968261719e-01,1.300342977046966553e-01,1.217270717024803162e-01
7.740030437707901001e-02,8.484101891517639160e-01,4.269689321517944336e-02,3.149260208010673523e-02
2.954790890216827393e-01,7.018169760704040527e-01,1.391943776980042458e-03,1.312006264925003052e-03
7.177491188049316406e-01,1.479745209217071533e-01,9.969279915094375610e-02,3.458355739712715149e-02
5.669742822647094727e-01,2.027290612459182739e-01,9.076105058193206787e-02,1.395356208086013794e-01
2.309530228376388550e-01,6.239527463912963867e-01,8.848477154970169067e-02,5.660945177078247070e-02
2.623848617076873779e-01,5.036686658859252930e-01,1.375400125980377197e-01,9.640646725893020630e-02
6.275185346603393555e-01,1.930981725454330444e-01,1.105920746922492981e-01,6.879124045372009277e-02
1.447592582553625107e-02,1.695243455469608307e-02,9.414927959442138672e-01,2.707884088158607483e-02
5.054064393043518066e-01,4.564038515090942383e-01,1.138755120337009430e-02,2.680215425789356232e-02
6.158946827054023743e-02,2.184479124844074249e-02,8.987864851951599121e-01,1.777927391231060028e-02
2.831365764141082764e-01,5.657693743705749512e-01,8.860039710998535156e-02,6.249363720417022705e-02
2.596293687820434570e-01,5.821759104728698730e-01,9.309890866279602051e-02,6.509581208229064941e-02
3.358119428157806396e-01,5.304741859436035156e-01,1.117351725697517395e-01,2.197868749499320984e-02
2.518036365509033203e-01,5.814096331596374512e-01,1.005260944366455078e-01,6.626066565513610840e-02
5.928946137428283691e-01,1.886292546987533569e-01,1.245254874229431152e-01,9.395067393779754639e-02
6.612352728843688965e-01,2.419453561305999756e-01,2.037136070430278778e-02,7.644801586866378784e-02
1.167886853218078613e-01,7.825480699539184570e-01,6.806559115648269653e-02,3.259766474366188049e-02
5.780667662620544434e-01,2.780072391033172607e-01,1.071310490369796753e-01,3.679491579532623291e-02
1.399008631706237793e-01,5.452213883399963379e-01,2.459781467914581299e-01,6.889959424734115601e-02
2.671899795532226562e-01,3.261514604091644287e-01,2.183218151330947876e-01,1.883367449045181274e-01
2.559491991996765137e-01,3.805447518825531006e-01,9.977895766496658325e-02,2.637270987033843994e-01
5.093075633049011230e-01,2.445834428071975708e-01,1.085176840424537659e-01,1.375913023948669434e-01
5.684481859207153320e-01,1.651143580675125122e-01,1.339993327856063843e-01,1.324380934238433838e-01
1.337936073541641235e-01,6.352194547653198242e-01,1.294108927249908447e-01,1.015760228037834167e-01
1.424116194248199463e-01,2.855441272258758545e-01,3.696391582489013672e-01,2.024051100015640259e-01
6.695507168769836426e-01,1.478072851896286011e-01,9.301290661096572876e-02,8.962907642126083374e-02
5.398321747779846191e-01,2.049873322248458862e-01,1.276296377182006836e-01,1.275508254766464233e-01
7.363734245300292969e-01,1.144287437200546265e-01,7.195035368204116821e-02,7.724748551845550537e-02
4.122283458709716797e-01,4.128910601139068604e-01,1.134704723954200745e-01,6.141011044383049011e-02
1.892876476049423218e-01,2.955815494060516357e-01,1.037541776895523071e-01,4.113766252994537354e-01
1.865890473127365112e-01,9.381255507469177246e-02,7.442842423915863037e-02,6.451699733734130859e-01
5.353018641471862793e-01,1.450906544923782349e-01,2.259886860847473145e-01,9.361877292394638062e-02
2.607363164424896240e-01,5.336828231811523438e-01,1.258333176374435425e-01,7.974755018949508667e-02
5.972326993942260742e-01,2.183497995138168335e-01,9.229107946157455444e-02,9.212642908096313477e-02
1.795833110809326172e-01,5.565490722656250000e-01,1.537574082612991333e-01,1.101102232933044434e-01
5.007676482200622559e-01,2.893389761447906494e-01,1.130634993314743042e-01,9.682986885309219360e-02
