7.597112562507390976e-05,0.000000000000000000e+00,1.676862739259377122e-04,0.000000000000000000e+00,2.127381507307291031e-03,4.194200970232486725e-03,1.245653703808784485e-01,8.688693642616271973e-01
4.285686463117599487e-02,1.639026589691638947e-02,2.073342911899089813e-02,9.130702018737792969e-01,3.508136607706546783e-03,3.441098378971219063e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.739341497421264648e-01,1.078312695026397705e-01,1.482493337243795395e-02,2.268588636070489883e-03,1.129325712099671364e-03,8.165305189322680235e-06,2.818287157424492761e-06,7.570611728624498937e-07
6.648351997137069702e-02,1.380970980972051620e-02,5.083922296762466431e-03,4.535282278084196150e-05,1.494068303145468235e-03,9.130797982215881348e-01,3.097416083619464189e-06,5.561762463912600651e-07
2.810182981193065643e-03,2.919975713666644879e-06,1.082400791347026825e-02,4.033217206597328186e-03,1.033192276954650879e-01,8.790063261985778809e-01,3.649361360658076592e-06,4.714327985766431084e-07
9.319562315940856934e-01,3.393217176198959351e-02,4.801131726708263159e-04,2.008627913892269135e-02,8.591425605118274689e-03,2.274176338687539101e-03,2.679609460756182671e-03,3.489614819329744932e-09
8.787490129470825195e-01,8.819961547851562500e-02,1.471800729632377625e-02,5.959664937108755112e-03,1.000695768743753433e-02,1.411792472936213017e-03,7.846650551073253155e-04,1.702960580587387085e-04
2.365788986935513094e-06,1.437817081750836223e-05,5.910986146773211658e-06,7.625220417976379395e-01,1.645337557420134544e-03,2.716188319027423859e-03,2.330937832593917847e-01,7.326170919919050561e-11
8.411139845848083496e-01,5.491435062140226364e-03,2.922667004168033600e-02,1.340288762003183365e-02,1.000914797186851501e-01,7.718422450125217438e-03,2.954821567982435226e-03,3.204519885002810042e-07
1.036912053823471069e-01,4.109901841729879379e-03,8.868885040283203125e-01,1.539637800306081772e-03,1.347554149106144905e-03,1.450421754270792007e-03,6.428902852348983288e-04,3.298546071164309978e-04
5.998701453208923340e-01,0.000000000000000000e+00,1.488431449979543686e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.301011323928833008e-01,5.514442548155784607e-02
7.662846893072128296e-02,1.092461645603179932e-01,3.006892045959830284e-03,3.115700324997305870e-03,2.388808582054480212e-07,8.069847226142883301e-01,1.017691101878881454e-03,1.092125359036799637e-07
7.844622135162353516e-01,1.263018995523452759e-01,4.428615421056747437e-02,2.155602350831031799e-02,7.345061283558607101e-03,1.604413986206054688e-02,2.763258862614748068e-06,1.776393560248834547e-06
6.587471812963485718e-03,6.744769867509603500e-03,2.297124862670898438e-01,7.458283901214599609e-01,6.520929746329784393e-03,3.745889523997902870e-03,6.170661072246730328e-04,2.429800661047920585e-04
5.892442539334297180e-02,2.994504757225513458e-03,7.450504601001739502e-02,7.895333766937255859e-01,5.079405382275581360e-02,2.311930060386657715e-02,8.790654828771948814e-05,4.136201459914445877e-05
8.047176599502563477e-01,6.294660124694928527e-05,7.452316822309512645e-06,1.384874135255813599e-01,2.251702733337879181e-02,3.419501334428787231e-02,9.290261004935018718e-06,3.203171218046918511e-06
3.859017509967088699e-03,1.800825935788452625e-03,4.233091324567794800e-02,4.628209862858057022e-03,7.095053791999816895e-01,2.361156642436981201e-01,1.758012454956769943e-03,1.965915544133167714e-06
7.791367173194885254e-01,1.272217631340026855e-01,1.398381482431432232e-05,9.207952022552490234e-02,1.535758492536842823e-03,7.899306183389853686e-06,4.243700914230430499e-06,1.075645670312042057e-07
1.393471956253051758e-01,5.890009179711341858e-02,7.703952193260192871e-01,3.193484619259834290e-03,2.557608485221862793e-02,2.587741939350962639e-03,1.635379476283560507e-07,2.260799547570968571e-08
1.073220223188400269e-01,2.086576074361801147e-02,1.341384369879961014e-02,5.676157306879758835e-03,3.716103499755263329e-03,7.857148051261901855e-01,6.253969669342041016e-02,7.515872130170464516e-04
1.431008800864219666e-02,2.183528989553451538e-02,7.446278333663940430e-01,2.006134390830993652e-01,8.681709878146648407e-03,3.068573074415326118e-03,3.060879884287714958e-03,3.802175400778651237e-03
2.322121709585189819e-02,1.396551355719566345e-02,1.124556362628936768e-01,7.818239927291870117e-02,7.679852843284606934e-01,4.054256249219179153e-03,1.354280393570661545e-04,2.782045100957475370e-07
3.977306652814149857e-03,9.570975601673126221e-02,2.305464148521423340e-01,6.663371920585632324e-01,2.792763756588101387e-03,4.522518138401210308e-04,1.256117247976362705e-04,5.868808148079551756e-05
0.000000000000000000e+00,2.344879657030105591e-01,4.654595628380775452e-02,6.123648285865783691e-01,3.207540139555931091e-02,7.452586293220520020e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.259526431560516357e-02,8.363644592463970184e-03,5.327268838882446289e-01,3.663109242916107178e-01,1.913250343932304531e-06,5.375051728151447605e-07,4.387829619645344792e-07,4.360636580713617150e-07
4.948804527521133423e-02,7.192333340644836426e-01,2.033393532037734985e-01,1.884268224239349365e-02,8.031507954001426697e-03,1.061605522409081459e-03,2.214690084656467661e-06,1.254128505934204441e-06
4.818417727947235107e-01,6.502723321318626404e-03,5.073554515838623047e-01,1.816619304008781910e-03,1.178200007416307926e-03,9.318880038335919380e-04,3.623324446380138397e-04,1.101207726605935022e-05
1.862394128693267703e-04,2.869424223899841309e-01,1.458755577914416790e-04,5.764413475990295410e-01,8.154545212164521217e-04,1.354686170816421509e-01,9.570190862007166288e-09,1.044231853764010509e-10
9.084207704290747643e-04,2.945528179407119751e-02,5.472298860549926758e-01,2.188422949984669685e-03,4.190919399261474609e-01,8.818056667223572731e-04,2.442117838654667139e-04,8.478719393245626179e-10
6.328674554824829102e-01,7.870223373174667358e-02,2.205845266580581665e-01,6.360871344804763794e-02,5.675455904565751553e-04,2.672318601980805397e-03,9.240416693501174450e-04,7.319271389860659838e-05
6.731097102165222168e-01,9.928203374147415161e-02,1.272253245115280151e-01,7.306701689958572388e-02,1.107595209032297134e-02,7.907721213996410370e-03,3.244310617446899414e-03,5.087957251816987991e-03
1.794233173131942749e-01,6.334533095359802246e-01,1.602984517812728882e-01,9.707666322356089950e-05,2.205428667366504669e-02,1.321582123637199402e-03,3.325392026454210281e-03,2.660024256329052150e-05
1.695193350315093994e-02,1.385235041379928589e-01,1.269316487014293671e-02,7.104682922363281250e-02,1.436047255992889404e-01,6.160825490951538086e-01,1.082202303223311901e-03,1.506056469224859029e-05
1.029256182505378092e-07,1.726146936416625977e-01,1.593502014875411987e-01,2.646971307694911957e-02,6.047529578208923340e-01,9.202785440720617771e-04,1.114129647612571716e-02,2.475075609982013702e-02
7.197161912918090820e-01,3.275895491242408752e-02,7.724990695714950562e-02,1.155866757035255432e-01,3.052350506186485291e-02,1.183645706623792648e-02,8.906830102205276489e-03,3.421496832743287086e-03
2.375420480966567993e-01,7.254516240209341049e-03,1.881134137511253357e-02,1.959763653576374054e-02,6.199025511741638184e-01,9.601660817861557007e-02,8.487864397466182709e-04,2.647772816999349743e-05
9.834354277700185776e-04,1.066193077713251114e-02,1.935488253366202116e-04,2.379740029573440552e-01,3.842882346361875534e-03,7.460716962814331055e-01,1.377824228256940842e-04,1.346966164419427514e-04
3.444967418909072876e-02,8.016040083020925522e-04,5.345637202262878418e-01,4.275401532649993896e-01,7.756880950182676315e-04,6.662746891379356384e-04,7.244948064908385277e-04,4.783809126820415258e-04
1.925041526556015015e-01,9.676471352577209473e-03,7.933795452117919922e-01,4.439467564225196838e-03,1.513462706270729541e-07,2.270264198855898030e-09,1.091465406943825656e-07,8.404941809203592129e-08
1.090653892606496811e-02,1.781808286905288696e-01,5.280144214630126953e-01,2.119254168064799160e-05,2.828643918037414551e-01,9.471423254581168294e-06,1.192222839563328307e-06,1.959502014869940467e-06
6.498866081237792969e-01,1.477369070053100586e-01,7.718370109796524048e-02,5.995010957121849060e-02,9.571000933647155762e-03,3.733785822987556458e-02,1.831103675067424774e-02,2.280700937262736261e-05
6.479165051132440567e-03,1.053217984735965729e-02,5.350917577743530273e-01,1.319435983896255493e-01,3.146407008171081543e-01,9.896921692416071892e-04,3.001318837050348520e-04,2.275834231113549322e-05
3.366216123104095459e-01,9.691279381513595581e-03,6.209669113159179688e-01,2.565659349784255028e-03,3.008637391030788422e-02,6.799355469411239028e-05,1.176197201857576147e-07,8.957097463735408382e-08
1.526075452566146851e-01,2.643503248691558838e-01,1.892341970233246684e-05,3.293160349130630493e-03,2.218844601884484291e-04,5.598645806312561035e-01,1.387437712401151657e-02,5.769200623035430908e-03
3.836609721183776855e-01,9.516966342926025391e-02,4.910084009170532227e-01,2.935689687728881836e-02,6.981620681472122669e-04,3.937366273021325469e-05,3.558343451004475355e-05,3.094473504461348057e-05
1.034482195973396301e-02,9.826472960412502289e-04,4.731674194335937500e-01,2.420331118628382683e-03,5.129172205924987793e-01,8.080434781732037663e-05,4.995636481908150017e-05,3.681259477161802351e-05
3.399774134159088135e-01,4.966012202203273773e-03,4.343545734882354736e-01,2.140436172485351562e-01,6.321989931166172028e-03,3.191048454027622938e-04,9.085832971322815865e-06,8.215079105866607279e-06
3.316417932510375977e-01,4.511575400829315186e-01,1.874276697635650635e-01,8.520987816154956818e-03,2.690416760742664337e-03,1.597873494029045105e-02,2.014147583395242691e-03,5.686895456165075302e-04
3.800746500492095947e-01,1.371165155433118343e-03,1.234081014990806580e-01,2.766464836895465851e-03,1.315762382000684738e-02,4.997079377062618732e-04,4.783599078655242920e-01,3.623850352596491575e-04
6.281765699386596680e-01,6.005424633622169495e-02,2.443252690136432648e-02,2.857355773448944092e-02,2.305938005447387695e-01,2.331259474158287048e-02,4.843475762754678726e-03,1.325853099842788652e-05
1.189470291137695312e-01,5.271249916404485703e-03,9.165175259113311768e-03,3.394042432773858309e-04,1.041747480630874634e-01,9.479517489671707153e-02,6.670845150947570801e-01,2.226788346888497472e-04
2.180242240428924561e-01,5.106323864310979843e-03,4.548525512218475342e-01,3.200924992561340332e-01,1.313060405664145947e-03,3.114639548584818840e-04,7.456740422639995813e-05,2.252893318654969335e-04
1.160672307014465332e-01,5.800566077232360840e-01,1.676575094461441040e-01,5.106741189956665039e-02,3.728218004107475281e-02,3.514271602034568787e-02,1.271859090775251389e-02,7.782394277455750853e-06
3.731299936771392822e-01,7.683616131544113159e-04,2.392319291830062866e-01,3.796897232532501221e-01,3.508401568979024887e-04,1.713324920274317265e-03,4.767771344631910324e-03,3.480508457869291306e-04
4.740730300545692444e-02,4.099732935428619385e-01,5.378860235214233398e-01,2.907106420025229454e-03,5.213019321672618389e-04,1.243181526660919189e-03,3.772331911022774875e-05,2.405418672424275428e-05
4.569406807422637939e-01,3.067620098590850830e-02,4.985951781272888184e-01,8.490399457514286041e-03,6.533891428261995316e-05,5.115152802318334579e-03,5.802126906928606331e-05,5.902504926780238748e-05
3.055767156183719635e-03,6.597319841384887695e-01,6.296925221249694005e-06,2.838641703128814697e-01,5.288093537092208862e-02,8.938582323025912046e-05,3.703898692037910223e-04,1.050699438565061428e-06
3.174605313688516617e-03,5.650932788848876953e-01,3.634689003229141235e-02,2.211765851825475693e-03,2.436651149764657021e-03,3.871848285198211670e-01,1.856441260315477848e-03,1.695581828244030476e-03
1.288916319608688354e-01,6.006469726562500000e-01,4.494016990065574646e-03,3.882351517677307129e-02,2.264221906661987305e-01,4.786646750289946795e-04,2.426479331916198134e-04,3.351486839164863341e-07
2.429098967695608735e-04,2.500004768371582031e-01,1.538941287435591221e-03,7.943142950534820557e-02,1.112421452999114990e-01,5.571854710578918457e-01,1.835213624872267246e-04,1.751397940097376704e-04
3.493012487888336182e-01,3.110522627830505371e-01,4.327566362917423248e-03,3.279221951961517334e-01,1.381971407681703568e-03,5.945077631622552872e-03,5.001915997127071023e-05,1.968347532965708524e-05
1.881525479257106781e-02,8.465994894504547119e-02,1.498544514179229736e-01,2.616670913994312286e-02,3.867112398147583008e-01,3.271452188491821289e-01,6.616807077080011368e-03,3.037470196431968361e-05
3.836346513708122075e-05,4.853724241256713867e-01,5.608509294688701630e-03,4.774789512157440186e-01,2.958842739462852478e-02,1.795528922230005264e-03,1.089176948880776763e-04,8.871707905200310051e-06
5.009118318557739258e-01,5.224920436739921570e-02,4.844962619245052338e-03,4.359641075134277344e-01,3.450545482337474823e-03,6.518021109513938427e-05,2.482576994225382805e-03,3.160488631692714989e-05
3.674232065677642822e-01,5.226269364356994629e-01,9.452255815267562866e-02,1.632998173590749502e-04,1.486900262534618378e-02,1.586436846992000937e-04,1.474577729823067784e-04,8.889417222235351801e-05
5.058076381683349609e-01,4.670365750789642334e-01,1.203402411192655563e-02,8.320447057485580444e-03,6.431350484490394592e-03,1.464636006858199835e-04,1.964462717296555638e-04,2.707844396354630589e-05
3.326138556003570557e-01,4.482787847518920898e-01,2.947584167122840881e-02,1.696290820837020874e-01,1.844401843845844269e-02,1.342698815278708935e-03,1.214630392496474087e-04,9.424544987268745899e-05
2.081302851438522339e-01,4.545261561870574951e-01,7.329950109124183655e-03,3.224352002143859863e-01,5.154967773705720901e-03,2.020955085754394531e-03,4.014791047666221857e-04,1.007594505608722102e-06
2.587323486804962158e-01,3.024838515557348728e-04,3.582562208175659180e-01,1.190889670397154987e-04,4.307880008127540350e-04,8.459132164716720581e-03,3.736259341239929199e-01,7.401240145554766059e-05
5.125433206558227539e-01,3.352568950504064560e-03,1.883696615695953369e-01,3.737884759902954102e-02,2.558034658432006836e-01,2.220109570771455765e-03,2.127669285982847214e-04,1.192730051116086543e-04
5.231831967830657959e-02,2.010531276464462280e-01,3.633215129375457764e-01,3.794206082820892334e-01,2.534744562581181526e-03,1.272126683034002781e-03,6.179504998726770282e-05,1.777974466676823795e-05
4.463279328774660826e-04,1.416339725255966187e-01,5.198611617088317871e-01,2.379264216870069504e-03,3.291248679161071777e-01,6.284537259489297867e-03,1.541556266602128744e-04,1.157543592853471637e-04
5.379342436790466309e-01,4.149353206157684326e-01,4.000458866357803345e-02,6.400780752301216125e-03,4.649905313272029161e-04,1.029573104460723698e-04,8.569975761929526925e-05,7.139619992813095450e-05
7.847198867239058018e-04,2.036296576261520386e-01,2.716165184974670410e-01,5.094452500343322754e-01,1.377050951123237610e-02,7.063949014991521835e-04,2.887722621380817145e-05,1.805531610443722457e-05
4.026356909889727831e-04,8.514139801263809204e-02,2.735035121440887451e-01,2.769108116626739502e-01,3.634050190448760986e-01,3.226890694350004196e-04,1.095132029149681330e-04,2.044295251835137606e-04
1.111330911517143250e-01,6.085759494453668594e-03,4.823218882083892822e-01,1.780416220426559448e-01,2.223504632711410522e-01,3.529718742356635630e-05,1.779843114491086453e-05,1.406379487889353186e-05
3.624167442321777344e-01,3.872460126876831055e-01,2.501144409179687500e-01,1.891419524326920509e-04,1.805588112802070100e-06,1.709690150164533406e-05,1.299726227443898097e-05,1.765882302606769372e-06
5.979323983192443848e-01,2.232478465884923935e-03,1.611367613077163696e-01,2.447603968903422356e-03,6.284120492637157440e-03,2.287801355123519897e-01,1.185643137432634830e-03,8.393103030357451644e-07
3.758139908313751221e-01,4.402191042900085449e-01,2.951697446405887604e-02,4.290333483368158340e-03,1.480548828840255737e-01,1.365928328596055508e-03,3.991989360656589270e-04,3.395895473659038544e-04
3.396123945713043213e-01,1.330475206486880779e-03,5.355998408049345016e-03,1.195965334773063660e-03,4.268390238285064697e-01,2.243323475122451782e-01,1.183947431854903698e-03,1.498327765148133039e-04
1.768654398620128632e-02,3.429367840290069580e-01,2.360835671424865723e-03,7.189393788576126099e-02,2.121010720729827881e-01,3.525032103061676025e-01,3.352685016579926014e-04,1.823450147639960051e-04
4.964842498302459717e-01,4.768591523170471191e-01,4.115779884159564972e-03,4.537784028798341751e-03,1.534542161971330643e-02,2.194772241637110710e-03,2.324801316717639565e-04,2.303817600477486849e-04
2.960627079010009766e-01,5.131350159645080566e-01,1.005238760262727737e-02,1.920224516652524471e-03,1.019524643197655678e-04,1.346761882305145264e-01,4.395064711570739746e-02,1.008795443340204656e-04
8.232914209365844727e-01,5.361848976463079453e-03,1.708794981241226196e-01,2.120487915817648172e-04,1.988166623050346971e-04,8.315979357575997710e-06,4.398246528580784798e-05,4.048162281833356246e-06
4.091519862413406372e-03,1.482920348644256592e-01,5.986737608909606934e-01,6.060019601136445999e-03,2.156822979450225830e-01,2.457079850137233734e-02,2.475968562066555023e-03,1.536058553028851748e-04
7.171744853258132935e-02,6.287258863449096680e-02,2.909103929996490479e-01,3.818477392196655273e-01,1.027100905776023865e-01,3.635241836309432983e-02,2.705510146915912628e-02,2.653421089053153992e-02
1.919457614421844482e-01,4.236220419406890869e-01,2.684795558452606201e-01,1.147110089659690857e-01,1.015763729810714722e-03,1.853056601248681545e-04,1.048941612680209801e-05,3.006898441526573151e-05
2.833017706871032715e-01,2.207638174295425415e-01,3.606253594625741243e-04,7.012275513261556625e-03,1.480115228332579136e-03,4.869698882102966309e-01,6.351853517116978765e-05,4.797794463229365647e-05
4.330526590347290039e-01,2.682503163814544678e-01,1.355559527873992920e-01,9.408879280090332031e-02,1.337397989118471742e-04,1.796995202312245965e-04,6.873232126235961914e-02,6.517968358821235597e-06
4.131386056542396545e-03,6.223938893526792526e-03,2.464506328105926514e-01,4.145946800708770752e-01,3.266225457191467285e-01,6.769504980184137821e-04,6.640307256020605564e-04,6.358474493026733398e-04
4.716291725635528564e-01,4.438096582889556885e-01,3.149450640194118023e-04,5.294365808367729187e-03,7.846847921609878540e-02,2.144257305189967155e-04,1.519056968390941620e-04,1.170295945485122502e-04
3.810645341873168945e-01,2.475289395079016685e-03,2.208513906225562096e-03,3.476976230740547180e-02,5.780093669891357422e-01,1.365998759865760803e-03,8.447957225143909454e-05,2.203381882281973958e-05
5.547485351562500000e-01,2.499616891145706177e-01,1.661609411239624023e-01,1.424730475991964340e-02,9.730393067002296448e-03,3.911166451871395111e-03,7.483097142539918423e-04,4.916739417240023613e-04
4.334047734737396240e-01,2.119056731462478638e-01,2.069375813007354736e-01,1.401662081480026245e-01,5.917224567383527756e-03,1.582497148774564266e-03,4.967465793015435338e-05,3.636499604908749461e-05
3.506315052509307861e-01,1.931922882795333862e-01,2.148767560720443726e-01,9.836332499980926514e-02,6.743948906660079956e-03,7.924831658601760864e-02,5.474602803587913513e-02,2.197829773649573326e-03
3.544738292694091797e-01,2.111665755510330200e-01,1.410878300666809082e-01,1.264601498842239380e-01,8.313576877117156982e-02,7.777022570371627808e-02,3.618797054514288902e-03,2.286835107952356339e-03
1.085525751113891602e-02,2.880309224128723145e-01,4.246791005134582520e-01,2.260083407163619995e-01,2.143834903836250305e-02,1.364846993237733841e-02,9.636489674448966980e-03,5.703057628124952316e-03
1.247521955519914627e-02,1.843844802351668477e-04,2.701833844184875488e-03,9.753778576850891113e-04,4.086799025535583496e-01,5.746933221817016602e-01,1.588489540154114366e-04,1.311034429818391800e-04
5.801677703857421875e-01,1.686325483024120331e-02,2.215376682579517365e-02,3.134900629520416260e-01,2.263492718338966370e-02,4.030446708202362061e-02,2.589595969766378403e-03,1.796157914213836193e-03
7.775890640914440155e-03,2.370435977354645729e-03,1.306407153606414795e-01,5.995339155197143555e-01,2.080540657043457031e-01,5.013949796557426453e-02,1.271717716008424759e-03,2.137337432941421866e-04
4.743129760026931763e-02,1.450915485620498657e-01,2.570019662380218506e-01,3.224929571151733398e-01,1.497772634029388428e-01,7.784742861986160278e-02,1.855347509263083339e-04,1.720078289508819580e-04
3.030096888542175293e-01,5.754216908826492727e-05,3.851109649986028671e-04,5.850422382354736328e-01,1.561416895128786564e-03,1.070952638983726501e-01,2.765210578218102455e-03,8.351220458280295134e-05
4.511259198188781738e-01,5.019742250442504883e-01,4.050772264599800110e-02,5.551366601139307022e-03,5.866205901838839054e-04,1.207084642373956740e-04,6.673378084087744355e-05,6.672151357633993030e-05
1.566314846277236938e-01,1.643347442150115967e-01,7.095163222402334213e-03,2.275217920541763306e-01,4.384725093841552734e-01,2.287957351654767990e-03,2.248687902465462685e-03,1.407674746587872505e-03
2.180497646331787109e-01,3.489322066307067871e-01,5.234994925558567047e-03,4.258076846599578857e-01,1.505361753515899181e-03,1.069753707270137966e-04,3.158748440910130739e-04,4.715030809165909886e-05
5.759084224700927734e-01,3.325903117656707764e-01,1.244460116140544415e-03,1.075313612818717957e-02,8.597857085987925529e-04,7.811369001865386963e-02,3.391707141418009996e-04,1.910361752379685640e-04
4.481511116027832031e-01,1.417084485292434692e-01,1.863976418972015381e-01,3.644160553812980652e-02,1.774915456771850586e-01,9.723736904561519623e-03,3.693764665513299406e-05,4.898174302070401609e-05
2.759792208671569824e-01,3.752070963382720947e-01,2.292833924293518066e-01,1.178496554493904114e-01,1.303414581343531609e-03,1.216384116560220718e-04,1.427594834240153432e-04,1.128212170442566276e-04
2.678221464157104492e-01,2.614201046526432037e-03,1.305044133914634585e-04,6.008845567703247070e-01,2.860386855900287628e-03,1.250576823949813843e-01,5.175479454919695854e-04,1.129720913013443351e-04
2.725788354873657227e-01,2.056389898061752319e-01,2.665612995624542236e-01,1.755538135766983032e-01,7.924324274063110352e-02,1.386908261338248849e-04,1.464603556087240577e-04,1.386797521263360977e-04
8.971806382760405540e-04,1.495918817818164825e-02,1.257510669529438019e-02,3.085775673389434814e-01,3.368557430803775787e-03,7.614306360483169556e-02,5.832436680793762207e-01,2.356612385483458638e-04
2.397406697273254395e-01,3.439090549945831299e-01,4.130835831165313721e-01,2.737419912591576576e-03,1.361441973131150007e-04,9.571007831254974008e-05,2.842872345354408026e-04,1.312673248321516439e-05
9.258307516574859619e-02,6.376728415489196777e-02,1.488236784934997559e-01,1.219279691576957703e-01,5.661107897758483887e-01,6.679933983832597733e-03,8.938313112594187260e-05,1.790163696568924934e-05
1.723088207654654980e-04,1.747173666954040527e-01,2.179172355681657791e-03,4.671600472647696733e-04,2.046825438737869263e-01,5.993129014968872070e-01,3.938307520002126694e-03,1.453022100031375885e-02
4.304101467132568359e-01,2.915060613304376602e-03,2.211221544712316245e-05,1.324130607827100903e-05,1.091504600481130183e-05,2.947221219073981047e-04,5.663281679153442383e-01,5.616179805656429380e-06
1.133477464318275452e-01,2.466942518949508667e-01,2.677108645439147949e-01,1.975170671939849854e-01,1.551910191774368286e-01,1.948481611907482147e-02,3.716125138453207910e-05,1.707323826849460602e-05
3.306730091571807861e-01,2.122391462326049805e-01,2.210331261157989502e-01,1.840100139379501343e-01,3.019682480953633785e-04,5.159397795796394348e-02,1.079323265003040433e-04,4.082723899045959115e-05
1.296297123190015554e-04,2.360604256391525269e-01,2.523089349269866943e-01,1.446809037588536739e-03,4.013672098517417908e-02,4.697948992252349854e-01,1.077080887625925243e-04,1.489028363721445203e-05
2.224403247237205505e-02,3.837290108203887939e-01,5.345546007156372070e-01,2.024336531758308411e-02,3.887958824634552002e-02,2.380125079071149230e-04,5.842858445248566568e-05,5.293585491017438471e-05
3.124157786369323730e-01,3.591347336769104004e-01,2.023889869451522827e-01,8.499537408351898193e-02,1.208402216434478760e-02,2.352899638935923576e-03,2.627953514456748962e-02,3.486854548100382090e-04
2.251128107309341431e-01,2.818073704838752747e-02,6.808304190635681152e-01,6.101799756288528442e-02,3.818415803834795952e-03,1.032457337714731693e-03,4.055243152834009379e-06,3.094272869930136949e-06
1.977480202913284302e-01,1.912268549203872681e-01,3.530890941619873047e-01,5.290520563721656799e-02,2.007370889186859131e-01,4.290934186428785324e-03,1.747070427882135846e-06,1.073615180757769849e-06
2.708332836627960205e-01,5.415133833885192871e-01,1.610923856496810913e-01,1.688813976943492889e-02,8.323048241436481476e-03,7.508654380217194557e-04,4.184139252174645662e-04,1.804608036763966084e-04
2.881309986114501953e-01,9.725199639797210693e-02,6.009729951620101929e-02,3.443844318389892578e-01,1.350704580545425415e-01,7.490410655736923218e-02,8.047012670431286097e-05,8.022868860280141234e-05
3.108006417751312256e-01,8.703994750976562500e-02,1.461630463600158691e-01,3.458749651908874512e-01,9.831059724092483521e-02,6.317097228020429611e-03,4.827816504985094070e-03,6.658812635578215122e-04
3.204444944858551025e-01,4.744881093502044678e-01,1.770555824041366577e-01,1.006524078547954559e-02,5.167291499674320221e-03,8.713976480066776276e-03,2.960951067507266998e-03,1.104335999116301537e-03
1.242301464080810547e-01,1.572532802820205688e-01,1.253404617309570312e-01,2.887229621410369873e-01,2.837805747985839844e-01,1.913483813405036926e-02,1.340983086265623569e-03,1.967681018868461251e-04
5.195549130439758301e-01,1.857557743787765503e-01,2.727540731430053711e-01,1.980543695390224457e-02,1.012148219160735607e-03,5.357683985494077206e-04,2.869130985345691442e-04,2.949353365693241358e-04
7.122217416763305664e-01,2.823732793331146240e-01,4.717763047665357590e-03,5.757997278124094009e-04,1.031419815262779593e-04,4.232859282637946308e-06,3.569878799680736847e-06,4.719578043932415312e-07
5.230804085731506348e-01,1.242631077766418457e-01,3.183212578296661377e-01,3.320761397480964661e-02,3.686527779791504145e-04,3.842567675746977329e-04,1.874952140497043729e-04,1.872346474556252360e-04
2.717225849628448486e-01,6.335799098014831543e-01,1.335605978965759277e-02,7.253431528806686401e-02,4.092147108167409897e-03,2.479872433468699455e-03,2.203464973717927933e-03,3.166477108607068658e-05
5.361537262797355652e-02,6.799780726432800293e-01,2.480924874544143677e-01,1.349555049091577530e-02,1.042169868014752865e-03,3.296642331406474113e-03,3.587739192880690098e-04,1.209562469739466906e-04
