0.416874, 0.175507, 0.30339, 0.104229, 
0.248994, 0.25095, 0.303889, 0.196167, 
0.107858, 0.226446, 0.395998, 0.269698, 
0.138815, 0.371323, 0.265806, 0.224055, 
0.209485, 0.292248, 0.236363, 0.261904, 
0.145169, 0.245209, 0.322903, 0.286718, 
0.196558, 0.279558, 0.282187, 0.241697, 
0.395085, 0.166389, 0.198732, 0.239794, 
0.222016, 0.0316423, 0.447722, 0.29862, 
0.313877, 0.156622, 0.359772, 0.169729, 
0.216814, 0.0758031, 0.424117, 0.283266, 
0.362731, 0.171394, 0.131369, 0.334506, 
0.170739, 0.236602, 0.341699, 0.25096, 
0.125352, 0.304438, 0.265493, 0.304717, 
0.19248, 0.385599, 0.0718033, 0.350118, 
0.10104, 0.47547, 0.334746, 0.0887436, 
0.386587, 0.29443, 0.145107, 0.173876, 
0.511473, 0.23701, 0.251517, 0.0, 
0.322554, 0.185428, 0.241659, 0.250359, 
0.211214, 0.205825, 0.310982, 0.271979, 
0.434323, 0.251888, 0.201065, 0.112724, 
0.268008, 0.139657, 0.233572, 0.358762, 
0.337255, 0.245786, 0.270298, 0.146661, 
0.480384, 0.14876, 0.291428, 0.0794287, 
0.233871, 0.295291, 0.248229, 0.22261, 
0.329624, 0.236582, 0.216577, 0.217217, 
0.251165, 0.249674, 0.115196, 0.383965, 
0.26512, 0.255579, 0.10835, 0.370952, 
0.244564, 0.19058, 0.310959, 0.253897, 
0.557234, 0.209353, 0.206157, 0.0272562, 
0.163257, 0.179628, 0.323099, 0.334016, 
0.213785, 0.104367, 0.367443, 0.314406, 
0.349789, 0.278303, 0.371908, 0.0, 
0.291456, 0.175869, 0.116892, 0.415783, 
0.262159, 0.218482, 0.187033, 0.332325, 
0.26066, 0.217116, 0.214165, 0.308059, 
0.309504, 0.228826, 0.323467, 0.138203, 
0.449913, 0.203045, 0.24328, 0.103762, 
0.301336, 0.235503, 0.0819527, 0.381209, 
0.343312, 0.184306, 0.0989767, 0.373405, 
0.279566, 0.197341, 0.340408, 0.182684, 
0.378389, 0.184681, 0.23662, 0.20031, 
0.38184, 0.350003, 0.258317, 0.0098401, 
0.354641, 0.224401, 0.267371, 0.153586, 
0.377945, 0.238678, 0.112581, 0.270796, 
0.305642, 0.251518, 0.151612, 0.291227, 
0.310238, 0.2623, 0.15084, 0.276622, 
0.247006, 0.2152, 0.423454, 0.11434, 
0.339166, 0.292074, 0.130039, 0.238721, 
0.124181, 0.295805, 0.172895, 0.407119, 
0.266904, 0.167832, 0.382117, 0.183147, 
0.246057, 0.217242, 0.351103, 0.185598, 
0.32799, 0.195819, 0.0294772, 0.446713, 
0.329187, 0.185445, 0.0858695, 0.399499, 
0.31588, 0.17307, 0.150027, 0.361023, 
0.115509, 0.412387, 0.293263, 0.178841, 
0.137145, 0.309043, 0.400643, 0.15317, 
0.254827, 0.183745, 0.212156, 0.349272, 
0.192634, 0.186375, 0.263837, 0.357153, 
0.198865, 0.314119, 0.212542, 0.274474, 
0.248471, 0.363761, 0.112609, 0.275159, 
0.306024, 0.450299, 0.0884263, 0.155251, 
0.185046, 0.270334, 0.393807, 0.150812, 
0.253299, 0.330225, 0.271858, 0.144618, 
0.218893, 0.219972, 0.291769, 0.269366, 
0.191299, 0.397592, 0.230822, 0.180287, 
0.384319, 0.162374, 0.123289, 0.330018, 
0.291004, 0.309376, 0.182307, 0.217314, 
0.284559, 0.315153, 0.171243, 0.229045, 
0.305755, 0.262656, 0.226947, 0.204643, 
0.24024, 0.22866, 0.250383, 0.280717, 
0.237229, 0.23379, 0.26192, 0.267062, 
0.313736, 0.22574, 0.179922, 0.280601, 
0.215249, 0.218333, 0.288696, 0.277722, 
0.27646, 0.234523, 0.227723, 0.261294, 
0.336968, 0.201478, 0.0729502, 0.388605, 
0.229619, 0.210658, 0.12644, 0.433283, 
0.225714, 0.195496, 0.0837645, 0.495025, 
0.354517, 0.128825, 0.100896, 0.415762, 
0.263734, 0.225814, 0.207208, 0.303244, 
0.278693, 0.307801, 0.121254, 0.292252, 
0.279746, 0.252539, 0.202905, 0.26481, 
0.276326, 0.23862, 0.190616, 0.294438, 
0.264486, 0.233018, 0.214062, 0.288434, 
0.273419, 0.290841, 0.15436, 0.28138, 
0.316359, 0.208078, 0.232043, 0.24352, 
0.283802, 0.306043, 0.214822, 0.195333, 
0.267339, 0.250298, 0.268055, 0.214307, 
0.324619, 0.281575, 0.183662, 0.210143, 
0.258697, 0.284189, 0.288032, 0.169082, 
0.526289, 0.0797781, 0.159198, 0.234735, 
0.207361, 0.196551, 0.29227, 0.303818, 
0.251336, 0.200546, 0.229698, 0.318419, 
0.393548, 0.150384, 0.198747, 0.257321, 
0.251606, 0.333731, 0.271495, 0.143168, 
0.270616, 0.258183, 0.155386, 0.315816, 
0.27684, 0.226696, 0.241938, 0.254525, 
0.272173, 0.143388, 0.372061, 0.212379, 
0.262344, 0.242371, 0.268082, 0.227202, 
0.346922, 0.157813, 0.104197, 0.391068, 
0.29325, 0.163626, 0.203865, 0.339259, 
0.231191, 0.129657, 0.304993, 0.334159, 
0.236408, 0.307113, 0.156287, 0.300193, 
0.13009, 0.461726, 0.229181, 0.179003, 
0.279909, 0.222682, 0.251776, 0.245633, 
0.106675, 0.217545, 0.456171, 0.219609, 
0.320041, 0.307665, 0.175947, 0.196347, 
0.241413, 0.277581, 0.233793, 0.247213, 
0.221954, 0.297974, 0.2266, 0.253472, 
0.258269, 0.266421, 0.235419, 0.239892, 
0.215672, 0.334953, 0.142095, 0.307279, 
0.449051, 0.193558, 0.267216, 0.0901741, 
