1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.940816, 0.0352819, 0.0207034, 0.0031986, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.948233, 0.0141541, 0.0347046, 0.0029083, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.984553, 0.0154466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0379245, 0.0371947, 0.626297, 0.0209639, 0.036754, 0.0564532, 0.0816957, 0.102717, 
0.0124453, 0.0062165, 0.86559, 0.0537756, 0.0397978, 0.0146918, 0.007483, 0.0, 
0.983376, 0.0166239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0491819, 0.787401, 0.0734438, 0.0771404, 0.012833, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.911225, 0.0208907, 0.0366743, 0.0312104, 0.0, 0.0, 0.0, 0.0, 
0.0736627, 0.0494765, 0.502314, 0.0192996, 0.047011, 0.101482, 0.179799, 0.0269558, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0791515, 0.87795, 0.0137194, 0.0291794, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0194928, 0.96431, 0.0161967, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0080249, 0.0471548, 0.0977597, 0.0455947, 0.709433, 0.0496768, 0.0222696, 0.0200863, 
0.0996992, 0.0179623, 0.882339, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0130978, 0.986902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.032048, 0.962235, 0.0057171, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.143627, 0.0198024, 0.0078053, 0.0216439, 0.0385415, 0.735604, 0.032976, 0.0, 
0.0010866, 0.998913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0248588, 0.0628513, 0.91229, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0036959, 0.996304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0156721, 0.984328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0534814, 0.007445, 0.925894, 0.0085016, 0.0046783, 0.0, 0.0, 0.0, 
0.10041, 0.0860917, 0.0626254, 0.100698, 0.126207, 0.458855, 0.0213703, 0.0437431, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0024515, 0.997548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0220922, 0.0366962, 0.0187104, 0.0181253, 0.0321114, 0.0453526, 0.826912, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0732044, 0.0390485, 0.104877, 0.0058366, 0.0272344, 0.0147255, 0.717964, 0.0171103, 
0.877875, 0.122125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0087617, 0.0030678, 0.98817, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0287262, 0.0062349, 0.0174319, 0.0103063, 0.0323637, 0.893365, 0.0115722, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0310625, 0.0027502, 0.0159224, 0.0067903, 0.942415, 0.0010591, 0.0, 0.0, 
0.0270437, 0.956884, 0.0160721, 0.0, 0.0, 0.0, 0.0, 0.0, 
0.0111347, 0.0042013, 0.0071133, 0.0180883, 0.0054223, 0.0114678, 0.942572, 0.0, 
0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 
0.0318054, 0.27597, 0.0405789, 0.0084824, 0.0119687, 0.0974208, 0.533774, 0.0, 
0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 
0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 
0.172611, 0.0375578, 0.104765, 0.200956, 0.245632, 0.20452, 0.0339573, 0.0, 
0.0822568, 0.101528, 0.048025, 0.438496, 0.12948, 0.111882, 0.0580191, 0.0303126, 
0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 
